Date_Time,Sid,Did,Station_Pair,Is_Holiday,Holiday_Type,OneHourSlot,Month,Year,Weekday,Passenger_Count
19-10-2021 06:00,8,5,Thane Station West-Civil/Court,0,0,7,10,2021,1,2
19-10-2021 07:00,8,5,Thane Station West-Civil/Court,0,0,8,10,2021,1,3
19-10-2021 08:00,8,5,Thane Station West-Civil/Court,0,0,9,10,2021,1,1
19-10-2021 09:00,8,5,Thane Station West-Civil/Court,0,0,10,10,2021,1,2
19-10-2021 10:00,8,5,Thane Station West-Civil/Court,0,0,11,10,2021,1,7
19-10-2021 11:00,8,5,Thane Station West-Civil/Court,0,0,12,10,2021,1,4
19-10-2021 12:00,8,5,Thane Station West-Civil/Court,0,0,13,10,2021,1,3
19-10-2021 13:00,8,5,Thane Station West-Civil/Court,0,0,14,10,2021,1,4
19-10-2021 14:00,8,5,Thane Station West-Civil/Court,0,0,15,10,2021,1,6
19-10-2021 15:00,8,5,Thane Station West-Civil/Court,0,0,16,10,2021,1,3
19-10-2021 16:00,8,5,Thane Station West-Civil/Court,0,0,17,10,2021,1,4
19-10-2021 17:00,8,5,Thane Station West-Civil/Court,0,0,18,10,2021,1,6
19-10-2021 18:00,8,5,Thane Station West-Civil/Court,0,0,19,10,2021,1,5
19-10-2021 19:00,8,5,Thane Station West-Civil/Court,0,0,20,10,2021,1,4
19-10-2021 20:00,8,5,Thane Station West-Civil/Court,0,0,21,10,2021,1,6
19-10-2021 21:00,8,5,Thane Station West-Civil/Court,0,0,22,10,2021,1,5
19-10-2021 22:00,8,5,Thane Station West-Civil/Court,0,0,23,10,2021,1,3
19-10-2021 23:00,8,5,Thane Station West-Civil/Court,0,0,24,10,2021,1,5
20-10-2021 00:00,8,5,Thane Station West-Civil/Court,0,0,1,10,2021,2,0
20-10-2021 01:00,8,5,Thane Station West-Civil/Court,0,0,2,10,2021,2,0
20-10-2021 02:00,8,5,Thane Station West-Civil/Court,0,0,3,10,2021,2,0
20-10-2021 03:00,8,5,Thane Station West-Civil/Court,0,0,4,10,2021,2,0
20-10-2021 04:00,8,5,Thane Station West-Civil/Court,0,0,5,10,2021,2,0
20-10-2021 05:00,8,5,Thane Station West-Civil/Court,0,0,6,10,2021,2,0
20-10-2021 06:00,8,5,Thane Station West-Civil/Court,0,0,7,10,2021,2,4
20-10-2021 07:00,8,5,Thane Station West-Civil/Court,0,0,8,10,2021,2,2
20-10-2021 08:00,8,5,Thane Station West-Civil/Court,0,0,9,10,2021,2,0
20-10-2021 09:00,8,5,Thane Station West-Civil/Court,0,0,10,10,2021,2,3
20-10-2021 10:00,8,5,Thane Station West-Civil/Court,0,0,11,10,2021,2,11
20-10-2021 11:00,8,5,Thane Station West-Civil/Court,0,0,12,10,2021,2,23
20-10-2021 12:00,8,5,Thane Station West-Civil/Court,0,0,13,10,2021,2,5
20-10-2021 13:00,8,5,Thane Station West-Civil/Court,0,0,14,10,2021,2,3
20-10-2021 14:00,8,5,Thane Station West-Civil/Court,0,0,15,10,2021,2,1
20-10-2021 15:00,8,5,Thane Station West-Civil/Court,0,0,16,10,2021,2,3
20-10-2021 16:00,8,5,Thane Station West-Civil/Court,0,0,17,10,2021,2,5
20-10-2021 17:00,8,5,Thane Station West-Civil/Court,0,0,18,10,2021,2,3
20-10-2021 18:00,8,5,Thane Station West-Civil/Court,0,0,19,10,2021,2,4
20-10-2021 19:00,8,5,Thane Station West-Civil/Court,0,0,20,10,2021,2,8
20-10-2021 20:00,8,5,Thane Station West-Civil/Court,0,0,21,10,2021,2,5
20-10-2021 21:00,8,5,Thane Station West-Civil/Court,0,0,22,10,2021,2,3
20-10-2021 22:00,8,5,Thane Station West-Civil/Court,0,0,23,10,2021,2,7
20-10-2021 23:00,8,5,Thane Station West-Civil/Court,0,0,24,10,2021,2,3
21-10-2021 00:00,8,5,Thane Station West-Civil/Court,0,0,1,10,2021,3,0
21-10-2021 01:00,8,5,Thane Station West-Civil/Court,0,0,2,10,2021,3,0
21-10-2021 02:00,8,5,Thane Station West-Civil/Court,0,0,3,10,2021,3,0
21-10-2021 03:00,8,5,Thane Station West-Civil/Court,0,0,4,10,2021,3,0
21-10-2021 04:00,8,5,Thane Station West-Civil/Court,0,0,5,10,2021,3,0
21-10-2021 05:00,8,5,Thane Station West-Civil/Court,0,0,6,10,2021,3,2
21-10-2021 06:00,8,5,Thane Station West-Civil/Court,0,0,7,10,2021,3,3
21-10-2021 07:00,8,5,Thane Station West-Civil/Court,0,0,8,10,2021,3,3
21-10-2021 08:00,8,5,Thane Station West-Civil/Court,0,0,9,10,2021,3,0
21-10-2021 09:00,8,5,Thane Station West-Civil/Court,0,0,10,10,2021,3,4
21-10-2021 10:00,8,5,Thane Station West-Civil/Court,0,0,11,10,2021,3,6
21-10-2021 11:00,8,5,Thane Station West-Civil/Court,0,0,12,10,2021,3,16
21-10-2021 12:00,8,5,Thane Station West-Civil/Court,0,0,13,10,2021,3,1
21-10-2021 13:00,8,5,Thane Station West-Civil/Court,0,0,14,10,2021,3,4
21-10-2021 14:00,8,5,Thane Station West-Civil/Court,0,0,15,10,2021,3,2
21-10-2021 15:00,8,5,Thane Station West-Civil/Court,0,0,16,10,2021,3,4
21-10-2021 16:00,8,5,Thane Station West-Civil/Court,0,0,17,10,2021,3,2
21-10-2021 17:00,8,5,Thane Station West-Civil/Court,0,0,18,10,2021,3,6
21-10-2021 18:00,8,5,Thane Station West-Civil/Court,0,0,19,10,2021,3,6
21-10-2021 19:00,8,5,Thane Station West-Civil/Court,0,0,20,10,2021,3,7
21-10-2021 20:00,8,5,Thane Station West-Civil/Court,0,0,21,10,2021,3,5
21-10-2021 21:00,8,5,Thane Station West-Civil/Court,0,0,22,10,2021,3,3
21-10-2021 22:00,8,5,Thane Station West-Civil/Court,0,0,23,10,2021,3,5
21-10-2021 23:00,8,5,Thane Station West-Civil/Court,0,0,24,10,2021,3,2
22-10-2021 00:00,8,5,Thane Station West-Civil/Court,0,0,1,10,2021,4,0
22-10-2021 01:00,8,5,Thane Station West-Civil/Court,0,0,2,10,2021,4,0
22-10-2021 02:00,8,5,Thane Station West-Civil/Court,0,0,3,10,2021,4,0
22-10-2021 03:00,8,5,Thane Station West-Civil/Court,0,0,4,10,2021,4,0
22-10-2021 04:00,8,5,Thane Station West-Civil/Court,0,0,5,10,2021,4,0
22-10-2021 05:00,8,5,Thane Station West-Civil/Court,0,0,6,10,2021,4,1
22-10-2021 06:00,8,5,Thane Station West-Civil/Court,0,0,7,10,2021,4,2
22-10-2021 07:00,8,5,Thane Station West-Civil/Court,0,0,8,10,2021,4,1
22-10-2021 08:00,8,5,Thane Station West-Civil/Court,0,0,9,10,2021,4,1
22-10-2021 09:00,8,5,Thane Station West-Civil/Court,0,0,10,10,2021,4,1
22-10-2021 10:00,8,5,Thane Station West-Civil/Court,0,0,11,10,2021,4,7
22-10-2021 11:00,8,5,Thane Station West-Civil/Court,0,0,12,10,2021,4,14
22-10-2021 12:00,8,5,Thane Station West-Civil/Court,0,0,13,10,2021,4,6
22-10-2021 13:00,8,5,Thane Station West-Civil/Court,0,0,14,10,2021,4,1
22-10-2021 14:00,8,5,Thane Station West-Civil/Court,0,0,15,10,2021,4,4
22-10-2021 15:00,8,5,Thane Station West-Civil/Court,0,0,16,10,2021,4,7
22-10-2021 16:00,8,5,Thane Station West-Civil/Court,0,0,17,10,2021,4,1
22-10-2021 17:00,8,5,Thane Station West-Civil/Court,0,0,18,10,2021,4,7
22-10-2021 18:00,8,5,Thane Station West-Civil/Court,0,0,19,10,2021,4,4
22-10-2021 19:00,8,5,Thane Station West-Civil/Court,0,0,20,10,2021,4,5
22-10-2021 20:00,8,5,Thane Station West-Civil/Court,0,0,21,10,2021,4,5
22-10-2021 21:00,8,5,Thane Station West-Civil/Court,0,0,22,10,2021,4,3
22-10-2021 22:00,8,5,Thane Station West-Civil/Court,0,0,23,10,2021,4,1
22-10-2021 23:00,8,5,Thane Station West-Civil/Court,0,0,24,10,2021,4,1
23-10-2021 00:00,8,5,Thane Station West-Civil/Court,0,0,1,10,2021,5,0
23-10-2021 01:00,8,5,Thane Station West-Civil/Court,0,0,2,10,2021,5,0
23-10-2021 02:00,8,5,Thane Station West-Civil/Court,0,0,3,10,2021,5,0
23-10-2021 03:00,8,5,Thane Station West-Civil/Court,0,0,4,10,2021,5,0
23-10-2021 04:00,8,5,Thane Station West-Civil/Court,0,0,5,10,2021,5,0
23-10-2021 05:00,8,5,Thane Station West-Civil/Court,0,0,6,10,2021,5,1
23-10-2021 06:00,8,5,Thane Station West-Civil/Court,0,0,7,10,2021,5,2
23-10-2021 07:00,8,5,Thane Station West-Civil/Court,0,0,8,10,2021,5,3
23-10-2021 08:00,8,5,Thane Station West-Civil/Court,0,0,9,10,2021,5,1
23-10-2021 09:00,8,5,Thane Station West-Civil/Court,0,0,10,10,2021,5,1
23-10-2021 10:00,8,5,Thane Station West-Civil/Court,0,0,11,10,2021,5,6
23-10-2021 11:00,8,5,Thane Station West-Civil/Court,0,0,12,10,2021,5,14
23-10-2021 12:00,8,5,Thane Station West-Civil/Court,0,0,13,10,2021,5,2
23-10-2021 13:00,8,5,Thane Station West-Civil/Court,0,0,14,10,2021,5,2
23-10-2021 14:00,8,5,Thane Station West-Civil/Court,0,0,15,10,2021,5,4
23-10-2021 15:00,8,5,Thane Station West-Civil/Court,0,0,16,10,2021,5,7
23-10-2021 16:00,8,5,Thane Station West-Civil/Court,0,0,17,10,2021,5,2
23-10-2021 17:00,8,5,Thane Station West-Civil/Court,0,0,18,10,2021,5,4
23-10-2021 18:00,8,5,Thane Station West-Civil/Court,0,0,19,10,2021,5,3
23-10-2021 19:00,8,5,Thane Station West-Civil/Court,0,0,20,10,2021,5,2
23-10-2021 20:00,8,5,Thane Station West-Civil/Court,0,0,21,10,2021,5,5
23-10-2021 21:00,8,5,Thane Station West-Civil/Court,0,0,22,10,2021,5,5
23-10-2021 22:00,8,5,Thane Station West-Civil/Court,0,0,23,10,2021,5,7
23-10-2021 23:00,8,5,Thane Station West-Civil/Court,0,0,24,10,2021,5,2
24-10-2021 00:00,8,5,Thane Station West-Civil/Court,0,0,1,10,2021,6,0
24-10-2021 01:00,8,5,Thane Station West-Civil/Court,0,0,2,10,2021,6,0
24-10-2021 02:00,8,5,Thane Station West-Civil/Court,0,0,3,10,2021,6,0
24-10-2021 03:00,8,5,Thane Station West-Civil/Court,0,0,4,10,2021,6,0
24-10-2021 04:00,8,5,Thane Station West-Civil/Court,0,0,5,10,2021,6,0
24-10-2021 05:00,8,5,Thane Station West-Civil/Court,0,0,6,10,2021,6,0
24-10-2021 06:00,8,5,Thane Station West-Civil/Court,0,0,7,10,2021,6,0
24-10-2021 07:00,8,5,Thane Station West-Civil/Court,0,0,8,10,2021,6,1
24-10-2021 08:00,8,5,Thane Station West-Civil/Court,0,0,9,10,2021,6,0
24-10-2021 09:00,8,5,Thane Station West-Civil/Court,0,0,10,10,2021,6,1
24-10-2021 10:00,8,5,Thane Station West-Civil/Court,0,0,11,10,2021,6,2
24-10-2021 11:00,8,5,Thane Station West-Civil/Court,0,0,12,10,2021,6,3
24-10-2021 12:00,8,5,Thane Station West-Civil/Court,0,0,13,10,2021,6,1
24-10-2021 13:00,8,5,Thane Station West-Civil/Court,0,0,14,10,2021,6,0
24-10-2021 14:00,8,5,Thane Station West-Civil/Court,0,0,15,10,2021,6,2
24-10-2021 15:00,8,5,Thane Station West-Civil/Court,0,0,16,10,2021,6,1
24-10-2021 16:00,8,5,Thane Station West-Civil/Court,0,0,17,10,2021,6,1
24-10-2021 17:00,8,5,Thane Station West-Civil/Court,0,0,18,10,2021,6,0
24-10-2021 18:00,8,5,Thane Station West-Civil/Court,0,0,19,10,2021,6,1
24-10-2021 19:00,8,5,Thane Station West-Civil/Court,0,0,20,10,2021,6,2
24-10-2021 20:00,8,5,Thane Station West-Civil/Court,0,0,21,10,2021,6,2
24-10-2021 21:00,8,5,Thane Station West-Civil/Court,0,0,22,10,2021,6,2
24-10-2021 22:00,8,5,Thane Station West-Civil/Court,0,0,23,10,2021,6,4
24-10-2021 23:00,8,5,Thane Station West-Civil/Court,0,0,24,10,2021,6,0
25-10-2021 00:00,8,5,Thane Station West-Civil/Court,0,0,1,10,2021,0,0
25-10-2021 01:00,8,5,Thane Station West-Civil/Court,0,0,2,10,2021,0,0
25-10-2021 02:00,8,5,Thane Station West-Civil/Court,0,0,3,10,2021,0,0
25-10-2021 03:00,8,5,Thane Station West-Civil/Court,0,0,4,10,2021,0,0
25-10-2021 04:00,8,5,Thane Station West-Civil/Court,0,0,5,10,2021,0,0
25-10-2021 05:00,8,5,Thane Station West-Civil/Court,0,0,6,10,2021,0,0
25-10-2021 06:00,8,5,Thane Station West-Civil/Court,0,0,7,10,2021,0,0
25-10-2021 07:00,8,5,Thane Station West-Civil/Court,0,0,8,10,2021,0,0
25-10-2021 08:00,8,5,Thane Station West-Civil/Court,0,0,9,10,2021,0,0
25-10-2021 09:00,8,5,Thane Station West-Civil/Court,0,0,10,10,2021,0,1
25-10-2021 10:00,8,5,Thane Station West-Civil/Court,0,0,11,10,2021,0,10
25-10-2021 11:00,8,5,Thane Station West-Civil/Court,0,0,12,10,2021,0,14
25-10-2021 12:00,8,5,Thane Station West-Civil/Court,0,0,13,10,2021,0,0
25-10-2021 13:00,8,5,Thane Station West-Civil/Court,0,0,14,10,2021,0,1
25-10-2021 14:00,8,5,Thane Station West-Civil/Court,0,0,15,10,2021,0,4
25-10-2021 15:00,8,5,Thane Station West-Civil/Court,0,0,16,10,2021,0,0
25-10-2021 16:00,8,5,Thane Station West-Civil/Court,0,0,17,10,2021,0,3
25-10-2021 17:00,8,5,Thane Station West-Civil/Court,0,0,18,10,2021,0,5
25-10-2021 18:00,8,5,Thane Station West-Civil/Court,0,0,19,10,2021,0,3
25-10-2021 19:00,8,5,Thane Station West-Civil/Court,0,0,20,10,2021,0,8
25-10-2021 20:00,8,5,Thane Station West-Civil/Court,0,0,21,10,2021,0,3
25-10-2021 21:00,8,5,Thane Station West-Civil/Court,0,0,22,10,2021,0,4
25-10-2021 22:00,8,5,Thane Station West-Civil/Court,0,0,23,10,2021,0,1
25-10-2021 23:00,8,5,Thane Station West-Civil/Court,0,0,24,10,2021,0,0
26-10-2021 00:00,8,5,Thane Station West-Civil/Court,0,0,1,10,2021,1,0
26-10-2021 01:00,8,5,Thane Station West-Civil/Court,0,0,2,10,2021,1,0
26-10-2021 02:00,8,5,Thane Station West-Civil/Court,0,0,3,10,2021,1,0
26-10-2021 03:00,8,5,Thane Station West-Civil/Court,0,0,4,10,2021,1,0
26-10-2021 04:00,8,5,Thane Station West-Civil/Court,0,0,5,10,2021,1,0
26-10-2021 05:00,8,5,Thane Station West-Civil/Court,0,0,6,10,2021,1,0
26-10-2021 06:00,8,5,Thane Station West-Civil/Court,0,0,7,10,2021,1,4
26-10-2021 07:00,8,5,Thane Station West-Civil/Court,0,0,8,10,2021,1,3
26-10-2021 08:00,8,5,Thane Station West-Civil/Court,0,0,9,10,2021,1,0
26-10-2021 09:00,8,5,Thane Station West-Civil/Court,0,0,10,10,2021,1,2
26-10-2021 10:00,8,5,Thane Station West-Civil/Court,0,0,11,10,2021,1,11
26-10-2021 11:00,8,5,Thane Station West-Civil/Court,0,0,12,10,2021,1,5
26-10-2021 12:00,8,5,Thane Station West-Civil/Court,0,0,13,10,2021,1,2
26-10-2021 13:00,8,5,Thane Station West-Civil/Court,0,0,14,10,2021,1,3
26-10-2021 14:00,8,5,Thane Station West-Civil/Court,0,0,15,10,2021,1,5
26-10-2021 15:00,8,5,Thane Station West-Civil/Court,0,0,16,10,2021,1,6
26-10-2021 16:00,8,5,Thane Station West-Civil/Court,0,0,17,10,2021,1,3
26-10-2021 17:00,8,5,Thane Station West-Civil/Court,0,0,18,10,2021,1,5
26-10-2021 18:00,8,5,Thane Station West-Civil/Court,0,0,19,10,2021,1,3
26-10-2021 19:00,8,5,Thane Station West-Civil/Court,0,0,20,10,2021,1,5
26-10-2021 20:00,8,5,Thane Station West-Civil/Court,0,0,21,10,2021,1,4
26-10-2021 21:00,8,5,Thane Station West-Civil/Court,0,0,22,10,2021,1,6
26-10-2021 22:00,8,5,Thane Station West-Civil/Court,0,0,23,10,2021,1,2
26-10-2021 23:00,8,5,Thane Station West-Civil/Court,0,0,24,10,2021,1,1
27-10-2021 00:00,8,5,Thane Station West-Civil/Court,0,0,1,10,2021,2,0
27-10-2021 01:00,8,5,Thane Station West-Civil/Court,0,0,2,10,2021,2,0
27-10-2021 02:00,8,5,Thane Station West-Civil/Court,0,0,3,10,2021,2,0
27-10-2021 03:00,8,5,Thane Station West-Civil/Court,0,0,4,10,2021,2,0
27-10-2021 04:00,8,5,Thane Station West-Civil/Court,0,0,5,10,2021,2,0
27-10-2021 05:00,8,5,Thane Station West-Civil/Court,0,0,6,10,2021,2,0
27-10-2021 06:00,8,5,Thane Station West-Civil/Court,0,0,7,10,2021,2,5
27-10-2021 07:00,8,5,Thane Station West-Civil/Court,0,0,8,10,2021,2,1
27-10-2021 08:00,8,5,Thane Station West-Civil/Court,0,0,9,10,2021,2,0
27-10-2021 09:00,8,5,Thane Station West-Civil/Court,0,0,10,10,2021,2,2
27-10-2021 10:00,8,5,Thane Station West-Civil/Court,0,0,11,10,2021,2,11
27-10-2021 11:00,8,5,Thane Station West-Civil/Court,0,0,12,10,2021,2,19
27-10-2021 12:00,8,5,Thane Station West-Civil/Court,0,0,13,10,2021,2,2
27-10-2021 13:00,8,5,Thane Station West-Civil/Court,0,0,14,10,2021,2,5
27-10-2021 14:00,8,5,Thane Station West-Civil/Court,0,0,15,10,2021,2,2
27-10-2021 15:00,8,5,Thane Station West-Civil/Court,0,0,16,10,2021,2,4
27-10-2021 16:00,8,5,Thane Station West-Civil/Court,0,0,17,10,2021,2,4
27-10-2021 17:00,8,5,Thane Station West-Civil/Court,0,0,18,10,2021,2,3
27-10-2021 18:00,8,5,Thane Station West-Civil/Court,0,0,19,10,2021,2,8
27-10-2021 19:00,8,5,Thane Station West-Civil/Court,0,0,20,10,2021,2,8
27-10-2021 20:00,8,5,Thane Station West-Civil/Court,0,0,21,10,2021,2,5
27-10-2021 21:00,8,5,Thane Station West-Civil/Court,0,0,22,10,2021,2,6
27-10-2021 22:00,8,5,Thane Station West-Civil/Court,0,0,23,10,2021,2,7
27-10-2021 23:00,8,5,Thane Station West-Civil/Court,0,0,24,10,2021,2,2
28-10-2021 00:00,8,5,Thane Station West-Civil/Court,0,0,1,10,2021,3,0
28-10-2021 01:00,8,5,Thane Station West-Civil/Court,0,0,2,10,2021,3,0
28-10-2021 02:00,8,5,Thane Station West-Civil/Court,0,0,3,10,2021,3,0
28-10-2021 03:00,8,5,Thane Station West-Civil/Court,0,0,4,10,2021,3,0
28-10-2021 04:00,8,5,Thane Station West-Civil/Court,0,0,5,10,2021,3,0
28-10-2021 05:00,8,5,Thane Station West-Civil/Court,0,0,6,10,2021,3,0
28-10-2021 06:00,8,5,Thane Station West-Civil/Court,0,0,7,10,2021,3,3
28-10-2021 07:00,8,5,Thane Station West-Civil/Court,0,0,8,10,2021,3,3
28-10-2021 08:00,8,5,Thane Station West-Civil/Court,0,0,9,10,2021,3,0
28-10-2021 09:00,8,5,Thane Station West-Civil/Court,0,0,10,10,2021,3,1
28-10-2021 10:00,8,5,Thane Station West-Civil/Court,0,0,11,10,2021,3,6
28-10-2021 11:00,8,5,Thane Station West-Civil/Court,0,0,12,10,2021,3,12
28-10-2021 12:00,8,5,Thane Station West-Civil/Court,0,0,13,10,2021,3,4
28-10-2021 13:00,8,5,Thane Station West-Civil/Court,0,0,14,10,2021,3,3
28-10-2021 14:00,8,5,Thane Station West-Civil/Court,0,0,15,10,2021,3,2
28-10-2021 15:00,8,5,Thane Station West-Civil/Court,0,0,16,10,2021,3,1
28-10-2021 16:00,8,5,Thane Station West-Civil/Court,0,0,17,10,2021,3,1
28-10-2021 17:00,8,5,Thane Station West-Civil/Court,0,0,18,10,2021,3,5
28-10-2021 18:00,8,5,Thane Station West-Civil/Court,0,0,19,10,2021,3,4
28-10-2021 19:00,8,5,Thane Station West-Civil/Court,0,0,20,10,2021,3,2
28-10-2021 20:00,8,5,Thane Station West-Civil/Court,0,0,21,10,2021,3,5
28-10-2021 21:00,8,5,Thane Station West-Civil/Court,0,0,22,10,2021,3,2
28-10-2021 22:00,8,5,Thane Station West-Civil/Court,0,0,23,10,2021,3,4
28-10-2021 23:00,8,5,Thane Station West-Civil/Court,0,0,24,10,2021,3,1
29-10-2021 00:00,8,5,Thane Station West-Civil/Court,0,0,1,10,2021,4,0
29-10-2021 01:00,8,5,Thane Station West-Civil/Court,0,0,2,10,2021,4,0
29-10-2021 02:00,8,5,Thane Station West-Civil/Court,0,0,3,10,2021,4,0
29-10-2021 03:00,8,5,Thane Station West-Civil/Court,0,0,4,10,2021,4,0
29-10-2021 04:00,8,5,Thane Station West-Civil/Court,0,0,5,10,2021,4,0
29-10-2021 05:00,8,5,Thane Station West-Civil/Court,0,0,6,10,2021,4,2
29-10-2021 06:00,8,5,Thane Station West-Civil/Court,0,0,7,10,2021,4,4
29-10-2021 07:00,8,5,Thane Station West-Civil/Court,0,0,8,10,2021,4,1
29-10-2021 08:00,8,5,Thane Station West-Civil/Court,0,0,9,10,2021,4,1
29-10-2021 09:00,8,5,Thane Station West-Civil/Court,0,0,10,10,2021,4,1
29-10-2021 10:00,8,5,Thane Station West-Civil/Court,0,0,11,10,2021,4,7
29-10-2021 11:00,8,5,Thane Station West-Civil/Court,0,0,12,10,2021,4,16
29-10-2021 12:00,8,5,Thane Station West-Civil/Court,0,0,13,10,2021,4,6
29-10-2021 13:00,8,5,Thane Station West-Civil/Court,0,0,14,10,2021,4,1
29-10-2021 14:00,8,5,Thane Station West-Civil/Court,0,0,15,10,2021,4,4
29-10-2021 15:00,8,5,Thane Station West-Civil/Court,0,0,16,10,2021,4,6
29-10-2021 16:00,8,5,Thane Station West-Civil/Court,0,0,17,10,2021,4,2
29-10-2021 17:00,8,5,Thane Station West-Civil/Court,0,0,18,10,2021,4,7
29-10-2021 18:00,8,5,Thane Station West-Civil/Court,0,0,19,10,2021,4,4
29-10-2021 19:00,8,5,Thane Station West-Civil/Court,0,0,20,10,2021,4,6
29-10-2021 20:00,8,5,Thane Station West-Civil/Court,0,0,21,10,2021,4,6
29-10-2021 21:00,8,5,Thane Station West-Civil/Court,0,0,22,10,2021,4,4
29-10-2021 22:00,8,5,Thane Station West-Civil/Court,0,0,23,10,2021,4,4
29-10-2021 23:00,8,5,Thane Station West-Civil/Court,0,0,24,10,2021,4,3
30-10-2021 00:00,8,5,Thane Station West-Civil/Court,0,0,1,10,2021,5,0
30-10-2021 01:00,8,5,Thane Station West-Civil/Court,0,0,2,10,2021,5,0
30-10-2021 02:00,8,5,Thane Station West-Civil/Court,0,0,3,10,2021,5,0
30-10-2021 03:00,8,5,Thane Station West-Civil/Court,0,0,4,10,2021,5,0
30-10-2021 04:00,8,5,Thane Station West-Civil/Court,0,0,5,10,2021,5,0
30-10-2021 05:00,8,5,Thane Station West-Civil/Court,0,0,6,10,2021,5,1
30-10-2021 06:00,8,5,Thane Station West-Civil/Court,0,0,7,10,2021,5,2
30-10-2021 07:00,8,5,Thane Station West-Civil/Court,0,0,8,10,2021,5,3
30-10-2021 08:00,8,5,Thane Station West-Civil/Court,0,0,9,10,2021,5,1
30-10-2021 09:00,8,5,Thane Station West-Civil/Court,0,0,10,10,2021,5,1
30-10-2021 10:00,8,5,Thane Station West-Civil/Court,0,0,11,10,2021,5,5
30-10-2021 11:00,8,5,Thane Station West-Civil/Court,0,0,12,10,2021,5,11
30-10-2021 12:00,8,5,Thane Station West-Civil/Court,0,0,13,10,2021,5,2
30-10-2021 13:00,8,5,Thane Station West-Civil/Court,0,0,14,10,2021,5,2
30-10-2021 14:00,8,5,Thane Station West-Civil/Court,0,0,15,10,2021,5,2
30-10-2021 15:00,8,5,Thane Station West-Civil/Court,0,0,16,10,2021,5,3
30-10-2021 16:00,8,5,Thane Station West-Civil/Court,0,0,17,10,2021,5,2
30-10-2021 17:00,8,5,Thane Station West-Civil/Court,0,0,18,10,2021,5,2
30-10-2021 18:00,8,5,Thane Station West-Civil/Court,0,0,19,10,2021,5,3
30-10-2021 19:00,8,5,Thane Station West-Civil/Court,0,0,20,10,2021,5,2
30-10-2021 20:00,8,5,Thane Station West-Civil/Court,0,0,21,10,2021,5,3
30-10-2021 21:00,8,5,Thane Station West-Civil/Court,0,0,22,10,2021,5,9
30-10-2021 22:00,8,5,Thane Station West-Civil/Court,0,0,23,10,2021,5,7
30-10-2021 23:00,8,5,Thane Station West-Civil/Court,0,0,24,10,2021,5,1
31-10-2021 00:00,8,5,Thane Station West-Civil/Court,0,0,1,10,2021,6,1
31-10-2021 01:00,8,5,Thane Station West-Civil/Court,0,0,2,10,2021,6,0
31-10-2021 02:00,8,5,Thane Station West-Civil/Court,0,0,3,10,2021,6,0
31-10-2021 03:00,8,5,Thane Station West-Civil/Court,0,0,4,10,2021,6,0
31-10-2021 04:00,8,5,Thane Station West-Civil/Court,0,0,5,10,2021,6,0
31-10-2021 05:00,8,5,Thane Station West-Civil/Court,0,0,6,10,2021,6,0
31-10-2021 06:00,8,5,Thane Station West-Civil/Court,0,0,7,10,2021,6,0
31-10-2021 07:00,8,5,Thane Station West-Civil/Court,0,0,8,10,2021,6,1
31-10-2021 08:00,8,5,Thane Station West-Civil/Court,0,0,9,10,2021,6,0
31-10-2021 09:00,8,5,Thane Station West-Civil/Court,0,0,10,10,2021,6,2
31-10-2021 10:00,8,5,Thane Station West-Civil/Court,0,0,11,10,2021,6,2
31-10-2021 11:00,8,5,Thane Station West-Civil/Court,0,0,12,10,2021,6,1
31-10-2021 12:00,8,5,Thane Station West-Civil/Court,0,0,13,10,2021,6,1
31-10-2021 13:00,8,5,Thane Station West-Civil/Court,0,0,14,10,2021,6,0
31-10-2021 14:00,8,5,Thane Station West-Civil/Court,0,0,15,10,2021,6,1
31-10-2021 15:00,8,5,Thane Station West-Civil/Court,0,0,16,10,2021,6,2
31-10-2021 16:00,8,5,Thane Station West-Civil/Court,0,0,17,10,2021,6,1
31-10-2021 17:00,8,5,Thane Station West-Civil/Court,0,0,18,10,2021,6,2
31-10-2021 18:00,8,5,Thane Station West-Civil/Court,0,0,19,10,2021,6,2
31-10-2021 19:00,8,5,Thane Station West-Civil/Court,0,0,20,10,2021,6,3
31-10-2021 20:00,8,5,Thane Station West-Civil/Court,0,0,21,10,2021,6,1
31-10-2021 21:00,8,5,Thane Station West-Civil/Court,0,0,22,10,2021,6,6
31-10-2021 22:00,8,5,Thane Station West-Civil/Court,0,0,23,10,2021,6,4
31-10-2021 23:00,8,5,Thane Station West-Civil/Court,0,0,24,10,2021,6,1
01-11-2021 00:00,8,5,Thane Station West-Civil/Court,0,0,1,11,2021,0,0
01-11-2021 01:00,8,5,Thane Station West-Civil/Court,0,0,2,11,2021,0,0
01-11-2021 02:00,8,5,Thane Station West-Civil/Court,0,0,3,11,2021,0,0
01-11-2021 03:00,8,5,Thane Station West-Civil/Court,0,0,4,11,2021,0,0
01-11-2021 04:00,8,5,Thane Station West-Civil/Court,0,0,5,11,2021,0,0
01-11-2021 05:00,8,5,Thane Station West-Civil/Court,0,0,6,11,2021,0,0
01-11-2021 06:00,8,5,Thane Station West-Civil/Court,0,0,7,11,2021,0,2
01-11-2021 07:00,8,5,Thane Station West-Civil/Court,0,0,8,11,2021,0,1
01-11-2021 08:00,8,5,Thane Station West-Civil/Court,0,0,9,11,2021,0,1
01-11-2021 09:00,8,5,Thane Station West-Civil/Court,0,0,10,11,2021,0,3
